cor	gene
-0.008	FAM19A5
-0.008	AP001628.2
-0.009	FAM41C
-0.009	AL109917.1
-0.009	TNFRSF14
-0.009	AL365255.1
-0.009	IFNLR1
-0.009	CLIC4
-0.009	AL033528.2
-0.009	ZMYM4-AS1
-0.009	TTC39A
-0.009	SLC1A7
-0.009	AC105942.1
-0.009	AL356488.2
-0.009	LIX1L-AS1
-0.009	LIX1L
-0.009	PPIAL4G
-0.009	CFAP126
-0.009	TADA1
-0.009	RALGPS2
-0.009	LEMD1-AS1
-0.009	LPGAT1
-0.009	MRPL55
-0.009	SIPA1L2
-0.009	AL591848.3
-0.009	MFSD2B
-0.009	MRPL53
-0.009	FAM178B
-0.009	LY75-CD302
-0.009	CFLAR-AS1
-0.009	IHH
-0.009	C2orf72
-0.009	AC068134.1
-0.009	IQCA1
-0.009	AC018816.1
-0.009	ATP2B2
-0.009	UBE2E2
-0.009	TMIE
-0.009	ZBTB20-AS5
-0.009	MAATS1
-0.009	PARP9
-0.009	ALG1L
-0.009	IQCJ-SCHIP1
-0.009	AC069431.1
-0.009	VWA5B2
-0.009	AC112907.3
-0.009	AC069257.3
-0.009	AC016687.2
-0.009	AC027271.1
-0.009	PPEF2
-0.009	AC114781.2
-0.009	ANKDD1B
-0.009	ZBED3
-0.009	LHFPL2
-0.009	PCDHB5
-0.009	AC136604.3
-0.009	AL357054.4
-0.009	DSP
-0.009	EHMT2-AS1
-0.009	C6orf132
-0.009	PTK7
-0.009	POLH-AS1
-0.009	EPHA7
-0.009	GTF3C6
-0.009	PDE7B
-0.009	AL357060.1
-0.009	LINC00574
-0.009	AC092171.2
-0.009	POLM
-0.009	AC027644.3
-0.009	GNAI1
-0.009	FZD1
-0.009	AC083880.1
-0.009	ASMTL-AS1
-0.009	SYP
-0.009	GPR174
-0.009	RNF113A
-0.009	XPNPEP2
-0.009	ZFP92
-0.009	NAA10
-0.009	AC021321.1
-0.009	NMRK1
-0.009	AL161912.2
-0.009	AL353764.1
-0.009	NOXA1
-0.009	CEND1
-0.009	OSBPL5
-0.009	CYB5R2
-0.009	NRIP3
-0.009	FJX1
-0.009	AP001107.9
-0.009	ASB13
-0.009	AL390294.1
-0.009	AL512770.1
-0.009	CISD1
-0.009	LRRTM3
-0.009	LIPF
-0.009	IFIT5
-0.009	LINC00865
-0.009	HSPA12A
-0.009	GALNT8
-0.009	AC018653.3
-0.009	TAS2R7
-0.009	AC022079.2
-0.009	AC010173.1
-0.009	HOXC6
-0.009	AC023794.4
-0.009	GTSF1
-0.009	ARHGAP9
-0.009	CPM
-0.009	AC010201.2
-0.009	TMPO-AS1
-0.009	POLR1D
-0.009	TRDV3
-0.009	CEBPE
-0.009	ZDHHC22
-0.009	ITPK1-AS1
-0.009	AC027808.2
-0.009	MEX3B
-0.009	AC048382.6
-0.009	POLR3K
-0.009	AL022341.1
-0.009	AC005363.2
-0.009	HNRNPA1P48
-0.009	AC044802.1
-0.009	AC116667.1
-0.009	LDHD
-0.009	AC092142.1
-0.009	SNAI3-AS1
-0.009	AC016876.1
-0.009	NTN1
-0.009	TMEM220-AS1
-0.009	ADORA2B
-0.009	MPRIP-AS1
-0.009	AC007952.5
-0.009	MTRNR2L1
-0.009	NOS2
-0.009	AC104984.1
-0.009	AC005552.1
-0.009	SLC35G3
-0.009	LINC01976
-0.009	AC015912.1
-0.009	HSF5
-0.009	AC100786.1
-0.009	AC011933.4
-0.009	CASKIN2
-0.009	TEN1
-0.009	AC015802.6
-0.009	AC137723.1
-0.009	COLEC12
-0.009	ACSS1
-0.009	KCNK15-AS1
-0.009	LAMA5
-0.009	SF3A2
-0.009	RFX2
-0.009	NDUFA7
-0.009	CYP4F2
-0.009	FAM32A
-0.009	AC020911.1
-0.009	ZBTB32
-0.009	MED29
-0.009	HIF3A
-0.009	CARD8-AS1
-0.009	AC006946.3
-0.009	AC007663.3
-0.009	KREMEN1
-0.009	ZMAT5
-0.009	KCTD17
-0.009	ARHGAP8
-0.009	GTSE1-DT
-0.009	CLIC6
-0.01	SZT2-AS1
-0.01	B4GALT2
-0.01	LINC01144
-0.01	NUDT4B
-0.01	BOLA1
-0.01	AL391335.1
-0.01	FDPS
-0.01	AL354732.1
-0.01	C1orf105
-0.01	COLGALT2
-0.01	CNTN2
-0.01	MIXL1
-0.01	LINC00487
-0.01	AC011747.1
-0.01	DRC1
-0.01	AGBL5-AS1
-0.01	SPDYA
-0.01	ASPRV1
-0.01	LRRTM4
-0.01	AC091488.1
-0.01	NOSTRIN
-0.01	PRKRA
-0.01	C2orf88
-0.01	AC114760.2
-0.01	AOX1
-0.01	AC096772.1
-0.01	HES6
-0.01	AC112220.2
-0.01	ALS2CL
-0.01	ASB14
-0.01	ARF4-AS1
-0.01	AC012557.2
-0.01	DNAJB8
-0.01	AP2M1
-0.01	AC046143.1
-0.01	MELTF
-0.01	SLC49A3
-0.01	COMMD8
-0.01	AC093752.3
-0.01	AC021087.1
-0.01	NKD2
-0.01	EGFLAM-AS1
-0.01	TAF9
-0.01	POLR3G
-0.01	SPINK9
-0.01	CD74
-0.01	AL513211.1
-0.01	RWDD2A
-0.01	KLHL32
-0.01	SDK1
-0.01	MTURN
-0.01	AC124014.1
-0.01	AC092647.5
-0.01	TMEM243
-0.01	SRI
-0.01	AL354793.1
-0.01	PLS3
-0.01	HPRT1
-0.01	SMIM10L2B-AS1
-0.01	DLGAP2
-0.01	AC246817.2
-0.01	AC079193.2
-0.01	INTS10
-0.01	AC022182.1
-0.01	PI15
-0.01	NDRG1
-0.01	AC138696.2
-0.01	C8orf82
-0.01	RRAGA
-0.01	FAM95B1
-0.01	FOXD4L6
-0.01	AL162412.1
-0.01	AL590705.1
-0.01	UGCG
-0.01	FAM225B
-0.01	AL356481.1
-0.01	MOB2
-0.01	SLC43A1
-0.01	CCDC86
-0.01	EFEMP2
-0.01	AP002360.2
-0.01	AP000880.1
-0.01	APOA1
-0.01	AP000842.3
-0.01	AL137186.2
-0.01	AL137145.1
-0.01	PHYH
-0.01	NODAL
-0.01	KCNMA1
-0.01	PCGF5
-0.01	C10orf95
-0.01	MGMT
-0.01	VAMP1
-0.01	TAS2R8
-0.01	BCL2L14
-0.01	AC067735.1
-0.01	C12orf40
-0.01	NFE2
-0.01	ALKBH2
-0.01	LINC01089
-0.01	STARD13
-0.01	AL139383.1
-0.01	AL137002.1
-0.01	SALL2
-0.01	AL355773.1
-0.01	VASH1
-0.01	KIF26A
-0.01	IGHV5-78
-0.01	DUOXA1
-0.01	SMAD6
-0.01	AC013565.3
-0.01	METRN
-0.01	PYDC1
-0.01	AC009090.3
-0.01	AC009137.1
-0.01	AC010547.4
-0.01	AC009159.2
-0.01	TM4SF5
-0.01	CYB5D1
-0.01	AC122129.1
-0.01	RAB11FIP4
-0.01	AC015849.1
-0.01	CCL3
-0.01	NXPH3
-0.01	GALR2
-0.01	PPP1R27
-0.01	NOTUM
-0.01	AC011825.4
-0.01	LINC01730
-0.01	HM13-AS1
-0.01	MAPRE1
-0.01	KCNK15
-0.01	MMP9
-0.01	AL161937.2
-0.01	TLE2
-0.01	C19orf71
-0.01	CACTIN-AS1
-0.01	OR2Z1
-0.01	INSL3
-0.01	ECH1
-0.01	ZNF784
-0.01	CRYBB2
-0.01	POLR2F
-0.01	SGSM3
-0.01	Z98885.3
-0.01	CU633906.2
-0.011	C1orf159
-0.011	C1QTNF12
-0.011	LINC01786
-0.011	AL139424.3
-0.011	AC243836.1
-0.011	AC254633.1
-0.011	TRNAU1AP
-0.011	PEF1
-0.011	TRIM62
-0.011	AL139289.2
-0.011	TOE1
-0.011	MROH7
-0.011	AMIGO1
-0.011	INKA2
-0.011	IL6R-AS1
-0.011	TSACC
-0.011	AC096637.2
-0.011	AL121990.1
-0.011	PQLC3
-0.011	FKBP1B
-0.011	AC007881.3
-0.011	RGPD1
-0.011	STEAP3-AS1
-0.011	AC092620.3
-0.011	ALS2CR12
-0.011	AC009226.1
-0.011	IGFBP5
-0.011	SERPINE2
-0.011	JAGN1
-0.011	CCR3
-0.011	NICN1
-0.011	EIF4E3
-0.011	ZBTB20-AS1
-0.011	AC079848.1
-0.011	KBTBD12
-0.011	PLSCR4
-0.011	LINC00501
-0.011	AC131235.4
-0.011	AC106047.1
-0.011	NOA1
-0.011	AC019077.1
-0.011	LSM6
-0.011	GUCY1A1
-0.011	DDX60
-0.011	AC016575.1
-0.011	ITGA1
-0.011	CAMLG
-0.011	AFAP1L1
-0.011	AL031963.3
-0.011	TFAP2A
-0.011	PAK1IP1
-0.011	AL445430.1
-0.011	AL157373.2
-0.011	HIST1H4K
-0.011	HLA-DRB5
-0.011	AL590999.1
-0.011	ADGRF1
-0.011	AL139274.2
-0.011	AL353135.1
-0.011	CALHM6
-0.011	AL731661.2
-0.011	ZNF853
-0.011	AC004948.1
-0.011	AC006042.4
-0.011	AC006042.1
-0.011	CCM2
-0.011	NPTX2
-0.011	TFR2
-0.011	SERPINE1
-0.011	ARF5
-0.011	TRBV5-3
-0.011	TRBV6-7
-0.011	TAS2R40
-0.011	ZNF862
-0.011	PRKAG2-AS1
-0.011	AC144652.1
-0.011	AC234772.2
-0.011	ZNF157
-0.011	FAM104B
-0.011	RBMX2
-0.011	MBNL3
-0.011	RTL8B
-0.011	PNMA3
-0.011	KBTBD11
-0.011	TNFRSF10A-AS1
-0.011	AC100861.2
-0.011	AC103724.4
-0.011	AC103724.3
-0.011	CHRNA6
-0.011	AC009812.4
-0.011	FAM83A
-0.011	PCAT1
-0.011	DNAJB5-DT
-0.011	AL513165.1
-0.011	IGFBPL1
-0.011	PRUNE2
-0.011	AL606807.1
-0.011	AL451065.1
-0.011	AL161729.2
-0.011	SMPD1
-0.011	MTRNR2L8
-0.011	CSNK2A3
-0.011	POLD4
-0.011	AP003097.2
-0.011	PROSER2
-0.011	AL391121.1
-0.011	CYP17A1-AS1
-0.011	AC022395.1
-0.011	AC023790.2
-0.011	RASSF8
-0.011	FGD4
-0.011	CCDC184
-0.011	AC011603.1
-0.011	MUCL1
-0.011	LYZ
-0.011	KBTBD6
-0.011	SUCLA2-AS1
-0.011	BORA
-0.011	EDNRB-AS1
-0.011	AL442128.2
-0.011	TRAJ36
-0.011	GZMH
-0.011	SPTSSA
-0.011	ARMH4
-0.011	LINC01303
-0.011	ESR2
-0.011	ZBTB1
-0.011	AC004817.2
-0.011	AL049780.2
-0.011	AL137779.1
-0.011	AL359399.1
-0.011	CHRNA7
-0.011	GOLGA8O
-0.011	AC123768.4
-0.011	SPINT1
-0.011	AC090519.2
-0.011	AC090970.2
-0.011	TPM1-AS
-0.011	MEGF11
-0.011	HIGD2B
-0.011	LMF1
-0.011	MIR193BHG
-0.011	NPIPA2
-0.011	AC136624.2
-0.011	AC009035.1
-0.011	AC133550.1
-0.011	SLX1A
-0.011	ZNF688
-0.011	NKD1
-0.011	HERPUD1
-0.011	AC009097.3
-0.011	AC009119.2
-0.011	AC092720.1
-0.011	CXCL16
-0.011	AC004771.4
-0.011	AC079336.5
-0.011	AC006449.5
-0.011	HAP1
-0.011	AC090627.1
-0.011	AC091180.3
-0.011	AC005332.1
-0.011	FAM20A
-0.011	AC011120.1
-0.011	AC015802.4
-0.011	LINC01978
-0.011	MTCL1
-0.011	NDUFV2-AS1
-0.011	AC104365.2
-0.011	AC110597.1
-0.011	LRRN4
-0.011	PCSK2
-0.011	AL133343.1
-0.011	GDF5OS
-0.011	EPB41L1
-0.011	AL354836.1
-0.011	LINC00659
-0.011	CIRBP-AS1
-0.011	AC004490.1
-0.011	ACER1
-0.011	ARRDC2
-0.011	GAPDHS
-0.011	HSPB6
-0.011	SDHAF1
-0.011	DPF1
-0.011	PINLYP
-0.011	GRIN2D
-0.011	RCN3
-0.011	OSCAR
-0.011	RDH13
-0.011	CASTOR1
-0.011	AL008723.1
-0.011	MGAT3
-0.011	AL121672.3
-0.011	PKDREJ
-0.011	CR559946.2
-0.011	SYCE3
-0.011	SAMSN1-AS1
-0.011	AF127577.4
-0.011	GABPA
-0.011	AP000569.1
-0.011	FAM207A
-0.012	AL645608.2
-0.012	TTLL10
-0.012	FAM131C
-0.012	MDS2
-0.012	AL445471.2
-0.012	TMEM200B
-0.012	AL513327.1
-0.012	POU3F1
-0.012	AL357079.1
-0.012	DIO1
-0.012	FNBP1L
-0.012	CSF1
-0.012	WARS2-IT1
-0.012	FAM72C
-0.012	AL592078.1
-0.012	FAM71A
-0.012	AL512343.2
-0.012	IBA57-DT
-0.012	RNF187
-0.012	AL118511.1
-0.012	WDR64
-0.012	GCSAML
-0.012	TMEM18
-0.012	ASAP2
-0.012	AC007249.2
-0.012	EFR3B
-0.012	AC007743.1
-0.012	LINC02245
-0.012	RPRM
-0.012	PHOSPHO2
-0.012	SPATA3
-0.012	NPPC
-0.012	AC013726.1
-0.012	CHST2
-0.012	PLSCR2
-0.012	AC106707.1
-0.012	AP002026.1
-0.012	AC096564.1
-0.012	AC079340.2
-0.012	AC012640.4
-0.012	CAPSL
-0.012	ESM1
-0.012	AC008892.1
-0.012	AC008581.1
-0.012	AC010260.1
-0.012	AC008771.1
-0.012	AC020900.1
-0.012	LMNB1-DT
-0.012	AC026691.1
-0.012	SPOCK1
-0.012	AC106801.1
-0.012	MIR3142HG
-0.012	MGAT1
-0.012	AC008443.6
-0.012	JARID2-AS1
-0.012	NHLRC1
-0.012	IER3-AS1
-0.012	C2-AS1
-0.012	NCR2
-0.012	RAB32
-0.012	ADGB
-0.012	CARD11
-0.012	PAPOLB
-0.012	AC006483.2
-0.012	GRID2IP
-0.012	NACAD
-0.012	AC027644.4
-0.012	TRBV12-2
-0.012	AC005229.4
-0.012	RHEB
-0.012	AC073133.1
-0.012	RNF32
-0.012	AL732314.4
-0.012	TMEM47
-0.012	MID1IP1-AS1
-0.012	NUDT10
-0.012	AMOT
-0.012	AL445072.1
-0.012	AC245140.1
-0.012	ARHGEF10
-0.012	AC107959.1
-0.012	AC026979.2
-0.012	AC009630.1
-0.012	AC100812.1
-0.012	E2F5
-0.012	RIPK2
-0.012	GEM
-0.012	ZFAT-AS1
-0.012	RHPN1-AS1
-0.012	AC067930.5
-0.012	HGH1
-0.012	CTSV
-0.012	OLFML2A
-0.012	AIF1L
-0.012	AL358781.2
-0.012	DBH-AS1
-0.012	CACNA1B
-0.012	AC131934.1
-0.012	TRPM5
-0.012	DKK3
-0.012	ARL2-SNX15
-0.012	SNX32
-0.012	GPR152
-0.012	CABP2
-0.012	PRSS23
-0.012	C11orf71
-0.012	NRGN
-0.012	DCPS
-0.012	AC022392.1
-0.012	C10orf55
-0.012	NDUFB8
-0.012	MFSD13A
-0.012	AC078778.1
-0.012	AC011611.4
-0.012	LINC02458
-0.012	AC083806.2
-0.012	AC068768.2
-0.012	LINC00462
-0.012	LMO7-AS1
-0.012	DCT
-0.012	TRAJ38
-0.012	TRAJ30
-0.012	TRAJ22
-0.012	CARMIL3
-0.012	NFKBIA
-0.012	C14orf28
-0.012	AL627171.2
-0.012	PPP1R36
-0.012	PNMA1
-0.012	JDP2
-0.012	SYNE3
-0.012	AC026150.3
-0.012	AC012377.1
-0.012	AC020659.2
-0.012	AC090510.3
-0.012	MFAP1
-0.012	CEMIP
-0.012	RGS11
-0.012	SRRM2-AS1
-0.012	AC092117.1
-0.012	AC138904.3
-0.012	NPIPB7
-0.012	AC009093.6
-0.012	MVP
-0.012	CD2BP2
-0.012	LINC02133
-0.012	AC007610.1
-0.012	AC106779.1
-0.012	CLEC18C
-0.012	AC009097.4
-0.012	AC004158.1
-0.012	AC009120.3
-0.012	LINC01227
-0.012	C16orf46
-0.012	AC135178.3
-0.012	AC024267.1
-0.012	AC006441.1
-0.012	NEUROD2
-0.012	CAVIN1
-0.012	AC002558.2
-0.012	AC005837.1
-0.012	C1QTNF1
-0.012	AC139149.1
-0.012	AC139530.3
-0.012	LINC01970
-0.012	AC024361.2
-0.012	AP005432.2
-0.012	MPPE1
-0.012	PRELID3A
-0.012	ST8SIA5
-0.012	GTSCR1
-0.012	FERMT1
-0.012	ISM1
-0.012	SYNDIG1
-0.012	LINC01597
-0.012	DUSP15
-0.012	AL034550.2
-0.012	AL139824.1
-0.012	AZU1
-0.012	AC012615.2
-0.012	TMPRSS9
-0.012	CCL25
-0.012	AC010422.6
-0.012	GCDH
-0.012	AC010319.3
-0.012	HOMER3
-0.012	RFXANK
-0.012	AC008555.1
-0.012	C19orf33
-0.012	SNRPA
-0.012	AC010616.2
-0.012	HSD17B14
-0.012	JOSD2
-0.012	AC008735.4
-0.012	CCDC106
-0.012	CLDN5
-0.012	SGSM1
-0.012	SEC14L2
-0.012	APOBEC3D
-0.012	CELSR1
-0.012	RIPPLY3
-0.013	ACAP3
-0.013	ATAD3C
-0.013	SSU72
-0.013	DISP3
-0.013	EXTL1
-0.013	MATN1-AS1
-0.013	AL136115.1
-0.013	LURAP1
-0.013	AL050343.2
-0.013	AC093155.3
-0.013	GPR61
-0.013	LAMTOR2
-0.013	SELP
-0.013	MYOC
-0.013	PACERR
-0.013	LINC00862
-0.013	CR2
-0.013	C1orf115
-0.013	TMEM63A
-0.013	JMJD4
-0.013	TRIM58
-0.013	AC007249.1
-0.013	AC020594.1
-0.013	AC016722.1
-0.013	AC005041.3
-0.013	VAMP5
-0.013	NT5DC4
-0.013	AC009303.2
-0.013	INHBB
-0.013	GALNT13
-0.013	SLC4A10
-0.013	LINC01790
-0.013	PTH2R
-0.013	SNED1
-0.013	WNT7A
-0.013	CCDC12
-0.013	AC141002.1
-0.013	BSN-DT
-0.013	CDHR4
-0.013	UBA7
-0.013	AC108718.1
-0.013	SHOX2
-0.013	SRD5A3
-0.013	CDKL2
-0.013	HPGDS
-0.013	AC108206.1
-0.013	FAM149A
-0.013	SLC6A3
-0.013	AC034229.4
-0.013	RETREG1
-0.013	PDZD2
-0.013	FBXO4
-0.013	AC008592.5
-0.013	FAXDC2
-0.013	HAVCR1
-0.013	LINC02202
-0.013	AL024498.2
-0.013	TAPBP
-0.013	SLC26A8
-0.013	AL627422.2
-0.013	SOD2.1
-0.013	AIMP2
-0.013	AC010719.1
-0.013	AC007349.4
-0.013	AMPH
-0.013	LINC00957
-0.013	VPS37D
-0.013	COPS6
-0.013	GPC2
-0.013	NYAP1
-0.013	SLC26A4-AS1
-0.013	PODXL
-0.013	TRBVB
-0.013	GHET1
-0.013	LINC01003
-0.013	ARAF
-0.013	PJA1
-0.013	CXorf65
-0.013	AL590764.1
-0.013	TAF9B
-0.013	PNMA6A
-0.013	LZTS1-AS1
-0.013	PEBP4
-0.013	AC010834.2
-0.013	ABRA
-0.013	ENHO
-0.013	CA9
-0.013	CCIN
-0.013	LINC01400
-0.013	ANKRD20A1
-0.013	AL161729.1
-0.013	AL358937.1
-0.013	OR1K1
-0.013	IER5L
-0.013	COL5A1-AS1
-0.013	AL807752.4
-0.013	DPP7
-0.013	PRR33
-0.013	CNGA4
-0.013	AC079296.1
-0.013	AC022240.1
-0.013	SPON1
-0.013	LDHAL6A
-0.013	AC006299.1
-0.013	KAT5
-0.013	AP000759.1
-0.013	AP003096.1
-0.013	B3GNT6
-0.013	TMEM126B
-0.013	BTG4
-0.013	APOA1-AS
-0.013	AP000936.1
-0.013	DDX25
-0.013	LINC01516
-0.013	FZD8
-0.013	EIF4EBP2
-0.013	SORCS3
-0.013	AL451069.2
-0.013	UTF1
-0.013	KCNA1
-0.013	HEBP1
-0.013	AC008011.2
-0.013	AC125611.4
-0.013	PRPH
-0.013	ERBB3
-0.013	NXPH4
-0.013	GLI1
-0.013	BTBD11
-0.013	CUX2
-0.013	PRKAB1
-0.013	AC131009.2
-0.013	SACS-AS1
-0.013	C1QTNF9
-0.013	DLEU7
-0.013	TDRD3
-0.013	LINC00449
-0.013	TRAV8-5
-0.013	NFATC4
-0.013	AL136018.1
-0.013	AC004816.2
-0.013	EML5
-0.013	AC135068.9
-0.013	AC012236.1
-0.013	AC018362.2
-0.013	SERINC4
-0.013	AC105020.5
-0.013	AC091100.1
-0.013	HBQ1
-0.013	CCDC78
-0.013	PRSS33
-0.013	KREMEN2
-0.013	TVP23A
-0.013	AF001548.2
-0.013	TAT-AS1
-0.013	ALOX15
-0.013	AC055811.3
-0.013	AC010761.3
-0.013	AC104982.1
-0.013	AC022706.1
-0.013	RASL10B
-0.013	AC243830.2
-0.013	AC004805.1
-0.013	SDK2
-0.013	CHMP6
-0.013	MRPL12
-0.013	NPB
-0.013	AC007922.1
-0.013	TNFRSF11A
-0.013	AC064801.1
-0.013	AC018413.1
-0.013	OVOL2
-0.013	EIF2S2
-0.013	TGIF2
-0.013	LINC01260
-0.013	CYP24A1
-0.013	AL357033.1
-0.013	NRTN
-0.013	ZNF358
-0.013	SNAPC2
-0.013	C19orf38
-0.013	AC022098.2
-0.013	EPHX3
-0.013	OR10H1
-0.013	DEDD2
-0.013	LYPD5
-0.013	NUCB1-AS1
-0.013	KLK11
-0.013	GNB1L
-0.013	CCDC116
-0.013	AL021707.5
-0.013	TAB1
-0.013	Z83851.2
-0.013	MIS18A-AS1
-0.013	AP001059.1
-0.013	AP001065.1
-0.014	CAMTA1-DT
-0.014	RIMKLA
-0.014	SLC6A9
-0.014	BSND
-0.014	AL138789.1
-0.014	AC243547.2
-0.014	NBPF19
-0.014	AL589765.6
-0.014	ZBTB7B
-0.014	EFNA1
-0.014	SH2D1B
-0.014	AL358115.1
-0.014	CACNA1E
-0.014	LINC00628
-0.014	AL512306.2
-0.014	ACTA1
-0.014	NRIR
-0.014	AC082651.3
-0.014	MYCN
-0.014	HAAO
-0.014	LINC01119
-0.014	KCNK12
-0.014	KIAA1841
-0.014	AC012368.1
-0.014	AC073263.1
-0.014	TLX2
-0.014	MAT2A
-0.014	CHMP3
-0.014	AC010976.1
-0.014	ATP5MC3
-0.014	PPP1R1C
-0.014	OSGEPL1
-0.014	AC079610.2
-0.014	NMUR1
-0.014	BHLHE40-AS1
-0.014	CAND2
-0.014	AC097359.3
-0.014	AC098613.1
-0.014	ERC2
-0.014	FAM3D-AS1
-0.014	LINC02018
-0.014	CCDC39
-0.014	RTP1
-0.014	RTP4
-0.014	MB21D2
-0.014	UBXN7-AS1
-0.014	RASGEF1B
-0.014	FBXW7-AS1
-0.014	AC012640.1
-0.014	CD180
-0.014	NRG2
-0.014	FBLL1
-0.014	AL138831.2
-0.014	AL391415.1
-0.014	AL365205.1
-0.014	LAMA2
-0.014	MOXD1
-0.014	SLC22A2
-0.014	AC093627.7
-0.014	TBX20
-0.014	AC006960.3
-0.014	AC010132.3
-0.014	URGCP-MRPS24
-0.014	BAIAP2L1
-0.014	C7orf55-LUC7L2
-0.014	MNX1
-0.014	PINCR
-0.014	IQSEC2
-0.014	PFKFB1
-0.014	PAGE2B
-0.014	SLC7A3
-0.014	CITED1
-0.014	XKRX
-0.014	FHL1
-0.014	PLXNB3
-0.014	AVPR2
-0.014	AC246817.1
-0.014	AF131215.3
-0.014	DLC1
-0.014	EGR3
-0.014	AC091185.1
-0.014	CTHRC1
-0.014	ERICD
-0.014	LYNX1
-0.014	FOXH1
-0.014	AF235103.1
-0.014	ACER2
-0.014	C9orf135
-0.014	HNRNPK
-0.014	RNF183
-0.014	AL160272.1
-0.014	ANGPTL2
-0.014	AL359091.4
-0.014	AL356481.3
-0.014	ENDOG
-0.014	AP006621.2
-0.014	BRSK2
-0.014	SWAP70
-0.014	AL356215.1
-0.014	ARL2
-0.014	CATSPER1
-0.014	LRRC32
-0.014	TMPRSS4
-0.014	UPK2
-0.014	FLI1
-0.014	KCNJ1
-0.014	CACNB2
-0.014	CSGALNACT2
-0.014	GDF10
-0.014	CTNNA3
-0.014	LIPN
-0.014	AL157400.2
-0.014	CRTAC1
-0.014	PAX2
-0.014	SH3PXD2A-AS1
-0.014	FAM24B
-0.014	AC016957.2
-0.014	DNAJC22
-0.014	FIGNL2
-0.014	MARCH9
-0.014	UBE2N
-0.014	AC025265.1
-0.014	AC122688.2
-0.014	TNFRSF19
-0.014	CCNA1
-0.014	KLF12
-0.014	DOCK9-DT
-0.014	GRTP1
-0.014	TRAJ54
-0.014	TRAJ48
-0.014	TRAJ41
-0.014	AL139353.1
-0.014	AL135818.2
-0.014	MEG8
-0.014	ANKRD9
-0.014	IGHD
-0.014	BCL2L10
-0.014	LIPC-AS1
-0.014	NEIL1
-0.014	ZNF710-AS1
-0.014	FAM173A
-0.014	NLRC3
-0.014	GLIS2-AS1
-0.014	NPIPA3
-0.014	LRRC36
-0.014	MARVELD3
-0.014	LINC02125
-0.014	AC010531.1
-0.014	FAM57A
-0.014	AC004771.1
-0.014	AC135178.2
-0.014	CCDC144NL
-0.014	CRYBA1
-0.014	MEOX1
-0.014	ITGB3
-0.014	CACNA1G-AS1
-0.014	OR4D1
-0.014	AC099850.3
-0.014	RHBDF2
-0.014	AC027601.4
-0.014	AC139099.3
-0.014	AC022960.1
-0.014	PSTPIP2
-0.014	AC022031.2
-0.014	AL157838.1
-0.014	AURKA
-0.014	BMP7
-0.014	AL121845.3
-0.014	ZBTB7A
-0.014	TMIGD2
-0.014	STAP2
-0.014	AC005523.1
-0.014	ZNF823
-0.014	CERS1
-0.014	NCAN
-0.014	LINC00664
-0.014	AC010504.1
-0.014	ACTN4
-0.014	HIPK4
-0.014	AC006213.3
-0.014	PLEKHA4
-0.014	TULP2
-0.014	SLC6A16
-0.014	LILRB4
-0.014	CECR2
-0.014	AL022323.4
-0.014	MB
-0.014	RRP7A
-0.015	MMP23B
-0.015	AL591845.1
-0.015	AL139220.2
-0.015	PIK3R3
-0.015	GIPC2
-0.015	SPATA1
-0.015	PIFO
-0.015	HIST2H2AA3
-0.015	NAXE
-0.015	OBSCN-AS1
-0.015	RAB4A
-0.015	SDC1
-0.015	AC008073.1
-0.015	PDCL3
-0.015	KIF5C
-0.015	KLHL23
-0.015	LINC02033
-0.015	EFCC1
-0.015	IDUA
-0.015	CHRNA9
-0.015	OCIAD2
-0.015	SNCA
-0.015	AC004069.1
-0.015	AHRR
-0.015	AC112187.3
-0.015	PLK2
-0.015	RAB24
-0.015	MYLIP
-0.015	HIST1H4L
-0.015	HCG20
-0.015	AL359711.2
-0.015	PLG
-0.015	AC093627.5
-0.015	BZW2
-0.015	LHFPL3
-0.015	AC005046.1
-0.015	TRBJ2-7
-0.015	NHS
-0.015	SYN1
-0.015	TBC1D25
-0.015	UAP1L1
-0.015	AC136475.3
-0.015	RASSF7
-0.015	DEAF1
-0.015	LPXN
-0.015	VWCE
-0.015	FOSL1
-0.015	AC004923.4
-0.015	NDUFC2
-0.015	USP2
-0.015	ESAM
-0.015	B3GAT1
-0.015	AKR1C3
-0.015	ST8SIA6
-0.015	TMEM236
-0.015	DDIT4-AS1
-0.015	AS3MT
-0.015	PAOX
-0.015	MRPL51
-0.015	PTPRO
-0.015	AC127164.1
-0.015	BCL7A
-0.015	AL138966.2
-0.015	SPRY2
-0.015	AL132639.2
-0.015	KLHDC2
-0.015	AL133467.1
-0.015	LTK
-0.015	SHF
-0.015	IMP3
-0.015	MTHFS
-0.015	SYNGR3
-0.015	AC138811.1
-0.015	AC133550.2
-0.015	AC007608.2
-0.015	LINC00920
-0.015	TRARG1
-0.015	GLTPD2
-0.015	AC093484.2
-0.015	AC134669.1
-0.015	AC060766.6
-0.015	AC008105.3
-0.015	LPO
-0.015	PRR11
-0.015	BAIAP2
-0.015	AC110597.3
-0.015	CD226
-0.015	AC018529.2
-0.015	AL031673.1
-0.015	AL162457.1
-0.015	KISS1R
-0.015	KLF16
-0.015	MPND
-0.015	USE1
-0.015	TBCB
-0.015	SPHK2
-0.015	AC020915.5
-0.015	XKR3
-0.015	AC008079.2
-0.015	MIOX
-0.015	SMIM11A
-0.015	S100B
-0.016	PLEKHG5
-0.016	LINC01635
-0.016	LINC01715
