cor	gene	rank
-0.037	ASXL2	16026
-0.037	CREB1	16027
-0.037	HACL1	16028
-0.037	SLC25A20	16029
-0.037	LEF1	16030
-0.037	OTULINL	16031
-0.037	SCAMP1	16032
-0.037	HIST1H1C	16033
-0.037	HCG11	16034
-0.037	PPP1R10	16035
-0.037	SNX3	16036
-0.037	TRBV7-9	16037
-0.037	ZMAT1	16038
-0.037	BEX4	16039
-0.037	PRAG1	16040
-0.037	TNFRSF10B	16041
-0.037	ATP6V1G1	16042
-0.037	EXD3	16043
-0.037	CABP4	16044
-0.037	CSGALNACT2	16045
-0.037	MARCH8	16046
-0.037	C3AR1	16047
-0.037	LINC02446	16048
-0.037	BIN2	16049
-0.037	BTBD11	16050
-0.037	SNX6	16051
-0.037	AL627171.1	16052
-0.037	RASGRP1	16053
-0.037	EID1	16054
-0.037	CRTC3-AS1	16055
-0.037	SYNM	16056
-0.037	MEF2A	16057
-0.037	AC009041.1	16058
-0.037	AC006449.6	16059
-0.037	PRKAR1A	16060
-0.037	PCIF1	16061
-0.037	TRIR	16062
-0.037	AC020911.2	16063
-0.037	OCEL1	16064
-0.037	AC008555.5	16065
-0.037	LIF	16066
-0.037	GRAP2	16067
-0.038	DENND2D	16068
-0.038	APH1A	16069
-0.038	PLCL1	16070
-0.038	RETREG2	16071
-0.038	CYB561D2.1	16072
-0.038	RASA2	16073
-0.038	TLR6	16074
-0.038	FAM13A-AS1	16075
-0.038	RPL34	16076
-0.038	HIST1H4J	16077
-0.038	LINC00271	16078
-0.038	AL035530.2	16079
-0.038	LRRN3	16080
-0.038	AL606807.1	16081
-0.038	CLCF1	16082
-0.038	FCHSD2	16083
-0.038	SCAF11	16084
-0.038	ZNF641	16085
-0.038	HELB	16086
-0.038	DYRK2	16087
-0.038	TBC1D15	16088
-0.038	TPT1	16089
-0.038	AL359513.1	16090
-0.038	TRAV12-2	16091
-0.038	TRAV21	16092
-0.038	SDR42E2	16093
-0.038	AC007952.4	16094
-0.038	ACE	16095
-0.038	MAP2K6	16096
-0.038	FKBP1A	16097
-0.038	UBOX5	16098
-0.038	CLIP3	16099
-0.038	ZNF234	16100
-0.038	APOBEC3H	16101
-0.038	SMDT1	16102
-0.039	UTS2	16103
-0.039	DHRS3	16104
-0.039	TMEM234	16105
-0.039	SLAMF6	16106
-0.039	C2orf42	16107
-0.039	SNRK	16108
-0.039	MXD4	16109
-0.039	AC009126.1	16110
-0.039	SMAD5	16111
-0.039	CYFIP2	16112
-0.039	AL137003.1	16113
-0.039	HIST1H3I	16114
-0.039	LINC00243	16115
-0.039	SYNGAP1	16116
-0.039	TRGV10	16117
-0.039	TRBV9	16118
-0.039	TRBV10-3	16119
-0.039	AC144652.1	16120
-0.039	PRKX	16121
-0.039	AP1S2	16122
-0.039	C8orf88	16123
-0.039	MAML2	16124
-0.039	APOLD1	16125
-0.039	AC087239.1	16126
-0.039	SLC38A1	16127
-0.039	TMBIM4	16128
-0.039	C12orf76	16129
-0.039	MPHOSPH8	16130
-0.039	ARF6	16131
-0.039	NIN	16132
-0.039	SNAP23	16133
-0.039	MAP1A	16134
-0.039	HMOX2	16135
-0.039	HSD3B7	16136
-0.039	HES7	16137
-0.039	FAM110A	16138
-0.039	NCOA3	16139
-0.039	TUBB4A	16140
-0.039	ZNF20	16141
-0.039	ZNF235	16142
-0.039	LILRB3	16143
-0.039	TTC38	16144
-0.04	THEMIS2	16145
-0.04	WDR78	16146
-0.04	KCNA3	16147
-0.04	LPIN1	16148
-0.04	ATOH8	16149
-0.04	NABP1	16150
-0.04	CASP10	16151
-0.04	ARPC2	16152
-0.04	CCR4	16153
-0.04	CCR1	16154
-0.04	PLCXD2	16155
-0.04	HOPX	16156
-0.04	IL15	16157
-0.04	KIF20A	16158
-0.04	CD2AP	16159
-0.04	DYNLT1	16160
-0.04	RSBN1L	16161
-0.04	ZNF655	16162
-0.04	DNAJB9	16163
-0.04	TRBV7-6	16164
-0.04	AMMECR1	16165
-0.04	SEPT6	16166
-0.04	SLC10A3	16167
-0.04	AC026979.2	16168
-0.04	ARHGEF39	16169
-0.04	GADD45G	16170
-0.04	NRIP3	16171
-0.04	PRR5L	16172
-0.04	DGKA	16173
-0.04	PPP1CC	16174
-0.04	TRAV25	16175
-0.04	TRDC	16176
-0.04	ZBTB25	16177
-0.04	IRX3	16178
-0.04	AC015912.3	16179
-0.04	SNX21	16180
-0.04	ABCA7	16181
-0.04	ZNF345	16182
-0.04	SIRT2	16183
-0.04	MIATNB	16184
-0.04	H1F0	16185
-0.041	NECAP2	16186
-0.041	PHTF1	16187
-0.041	FOSL2	16188
-0.041	AAK1	16189
-0.041	EXOC6B	16190
-0.041	GCC2	16191
-0.041	ARIH2OS	16192
-0.041	TIPARP	16193
-0.041	ITK	16194
-0.041	PRDM1	16195
-0.041	AL357060.1	16196
-0.041	TMEM60	16197
-0.041	RASA4B	16198
-0.041	KMT2E-AS1	16199
-0.041	MECP2	16200
-0.041	KAT6A	16201
-0.041	CTSW	16202
-0.041	STAM	16203
-0.041	ETFBKMT	16204
-0.041	AC023509.4	16205
-0.041	CCDC92	16206
-0.041	LATS2	16207
-0.041	COG3	16208
-0.041	GALK2	16209
-0.041	PPCDC	16210
-0.041	NHLRC4	16211
-0.041	PDE6G	16212
-0.041	MKNK2	16213
-0.041	CPAMD8	16214
-0.041	USF2	16215
-0.041	LYPD3	16216
-0.041	SSTR3	16217
-0.041	APOBEC3C	16218
-0.042	CLSTN1	16219
-0.042	CYB561D1	16220
-0.042	RSBN1	16221
-0.042	S100A4	16222
-0.042	TBCE	16223
-0.042	THADA	16224
-0.042	CEP68	16225
-0.042	PCBP1	16226
-0.042	CXCR4	16227
-0.042	HCLS1	16228
-0.042	LINC02100	16229
-0.042	ITGA1	16230
-0.042	LUCAT1	16231
-0.042	HIST1H2AH	16232
-0.042	CLIC1	16233
-0.042	PLXNA3	16234
-0.042	PDCD1LG2	16235
-0.042	USP28	16236
-0.042	NSUN6	16237
-0.042	AC020656.1	16238
-0.042	TRAV30	16239
-0.042	PCNX1	16240
-0.042	AC123768.3	16241
-0.042	ZFP90	16242
-0.042	SUMO2	16243
-0.042	TPM4	16244
-0.042	GIPR	16245
-0.042	ZNF552	16246
-0.043	AL691432.2	16247
-0.043	MOV10	16248
-0.043	CFH	16249
-0.043	PTPN14	16250
-0.043	AC009950.1	16251
-0.043	GLYCTK	16252
-0.043	ARL6IP5	16253
-0.043	PLXND1	16254
-0.043	CCNL1	16255
-0.043	TMEM129	16256
-0.043	HSPA1B	16257
-0.043	NT5C3A	16258
-0.043	TSC22D4	16259
-0.043	TRBV14	16260
-0.043	TRAPPC2	16261
-0.043	CXorf21	16262
-0.043	TSPAN18	16263
-0.043	TRAV13-1	16264
-0.043	ELMSAN1	16265
-0.043	TGFB1I1	16266
-0.043	ARRB2	16267
-0.043	NARF	16268
-0.043	PTPN2	16269
-0.043	ABHD17A	16270
-0.043	MZF1	16271
-0.044	TNFRSF18	16272
-0.044	MTFR1L	16273
-0.044	ZC3H12A	16274
-0.044	HIST2H3D	16275
-0.044	MDM4	16276
-0.044	GALM	16277
-0.044	CNPPD1	16278
-0.044	SP140L	16279
-0.044	RUBCN	16280
-0.044	F2R	16281
-0.044	ANKRD6	16282
-0.044	CARD11	16283
-0.044	TECPR1	16284
-0.044	TCAF2C	16285
-0.044	PAXIP1-AS2	16286
-0.044	PCSK1N	16287
-0.044	TCEAL3	16288
-0.044	NRBP2	16289
-0.044	TDRD7	16290
-0.044	RALGDS	16291
-0.044	CAMK1D	16292
-0.044	AL365203.2	16293
-0.044	CALHM2	16294
-0.044	NCKAP5L	16295
-0.044	AC009779.2	16296
-0.044	SIPA1L1	16297
-0.044	SPINT1	16298
-0.044	CCNDBP1	16299
-0.044	NOL3	16300
-0.044	TMEM256	16301
-0.044	SEPT9	16302
-0.044	AC111182.1	16303
-0.045	IL17RE	16304
-0.045	CCR5	16305
-0.045	PAPSS1	16306
-0.045	LINC00847	16307
-0.045	FAM8A1	16308
-0.045	RUNX2	16309
-0.045	EZR	16310
-0.045	MOSPD3	16311
-0.045	ZNF277	16312
-0.045	PLAG1	16313
-0.045	SPTAN1	16314
-0.045	DDB2	16315
-0.045	ITGB1	16316
-0.045	ING4	16317
-0.045	PLK1	16318
-0.045	AC127521.1	16319
-0.045	CALCOCO2	16320
-0.045	PSTPIP2	16321
-0.045	RNF24	16322
-0.045	SBNO2	16323
-0.045	IL12RB1	16324
-0.045	MED29	16325
-0.045	PHLDB3	16326
-0.045	BBC3	16327
-0.046	HIST2H2AB	16328
-0.046	VAMP4	16329
-0.046	RASGRP3	16330
-0.046	TTC21A	16331
-0.046	GNAI2	16332
-0.046	IFT122	16333
-0.046	HERC6	16334
-0.046	PDE4D	16335
-0.046	HIST1H3F	16336
-0.046	HIST1H2BI	16337
-0.046	TRBV27	16338
-0.046	EPHA1-AS1	16339
-0.046	NUDT18	16340
-0.046	MAN1B1	16341
-0.046	AC136475.2	16342
-0.046	POLD4	16343
-0.046	CD27	16344
-0.046	TRAV2	16345
-0.046	TRAV8-6	16346
-0.046	RAB8B	16347
-0.046	ADPRM	16348
-0.046	GNG8	16349
-0.047	SLC35E2B	16350
-0.047	PIK3CD	16351
-0.047	TREX1	16352
-0.047	PDLIM5	16353
-0.047	HIST1H4E	16354
-0.047	HIST1H2BM	16355
-0.047	TRBV18	16356
-0.047	ZNF449	16357
-0.047	BRD3	16358
-0.047	ATF7IP	16359
-0.047	ARID2	16360
-0.047	DAZAP2	16361
-0.047	SPTLC2	16362
-0.047	GPR132	16363
-0.047	BMF	16364
-0.047	PFN1	16365
-0.047	SCRN2	16366
-0.047	PPP1R16B	16367
-0.047	TPST2	16368
-0.047	APOL3	16369
-0.047	CBX7	16370
-0.048	AL360012.1	16371
-0.048	AC004865.2	16372
-0.048	SLAMF1	16373
-0.048	SPATS2L	16374
-0.048	TGFBR2	16375
-0.048	NECTIN3	16376
-0.048	HIST1H2BO	16377
-0.048	BRD2	16378
-0.048	ZNF394	16379
-0.048	KDM7A	16380
-0.048	KIAA1147	16381
-0.048	GK	16382
-0.048	FAM111A	16383
-0.048	BIRC3	16384
-0.048	C1RL	16385
-0.048	SECISBP2L	16386
-0.048	MPI	16387
-0.048	ST6GALNAC2	16388
-0.048	MIDN	16389
-0.048	CCDC159	16390
-0.048	TBC1D10A	16391
-0.049	MAP7D1	16392
-0.049	AL355816.2	16393
-0.049	ARNT	16394
-0.049	AL592295.4	16395
-0.049	UHMK1	16396
-0.049	RCSD1	16397
-0.049	DUSP2	16398
-0.049	SH3BP5	16399
-0.049	CHIC2	16400
-0.049	ANXA2R	16401
-0.049	HIST1H2AE	16402
-0.049	GPR146	16403
-0.049	CREB3L2	16404
-0.049	BEX3	16405
-0.049	RENBP	16406
-0.049	B4GALT1	16407
-0.049	FAM89B	16408
-0.049	OGA	16409
-0.049	TRAV13-2	16410
-0.049	TRAV12-3	16411
-0.049	LRP10	16412
-0.049	GDE1	16413
-0.049	STAT5B	16414
-0.049	TP53INP2	16415
-0.049	GGT7	16416
-0.049	MMP24OS	16417
-0.049	TMIGD2	16418
-0.049	ZNF101	16419
-0.049	ZNF581	16420
-0.05	MAN1C1	16421
-0.05	S100A6	16422
-0.05	RGS2	16423
-0.05	ARID4B	16424
-0.05	RNF144A	16425
-0.05	PASK	16426
-0.05	SENP7	16427
-0.05	HIST1H3C	16428
-0.05	HLA-DPB1	16429
-0.05	UHRF2	16430
-0.05	TTC39B	16431
-0.05	C9orf139	16432
-0.05	CSKMT	16433
-0.05	PAOX	16434
-0.05	FBN1	16435
-0.05	ANKDD1A	16436
-0.05	WDR81	16437
-0.05	AC022916.1	16438
-0.05	PPP1R9B	16439
-0.05	TMC8	16440
-0.05	PTGIS	16441
-0.05	PTGIR	16442
-0.05	NUCB1	16443
-0.051	CAPZB	16444
-0.051	LDLRAP1	16445
-0.051	TUT4	16446
-0.051	HIST2H4B	16447
-0.051	B3GALT2	16448
-0.051	ZNF620	16449
-0.051	RELL1	16450
-0.051	TMEM200A	16451
-0.051	L1CAM	16452
-0.051	LETM2	16453
-0.051	OSTF1	16454
-0.051	PTBP3	16455
-0.051	ABCD2	16456
-0.051	LINC01089	16457
-0.051	SBK1	16458
-0.051	MLKL	16459
-0.051	NATD1	16460
-0.051	PTPN1	16461
-0.051	CASS4	16462
-0.051	ZNF699	16463
-0.051	CAPN12	16464
-0.051	CARD8-AS1	16465
-0.051	PPP1R15A	16466
-0.052	MCOLN3	16467
-0.052	HIST2H2AC	16468
-0.052	UGP2	16469
-0.052	TXK	16470
-0.052	UBE2D3	16471
-0.052	CENPK	16472
-0.052	IGIP	16473
-0.052	HLA-DQB1	16474
-0.052	AC007384.1	16475
-0.052	TRBV12-3	16476
-0.052	USP11	16477
-0.052	IDS	16478
-0.052	KRT1	16479
-0.052	MINDY2	16480
-0.052	PML	16481
-0.052	CD68	16482
-0.053	ZBTB7B	16483
-0.053	AIM2	16484
-0.053	ZNF621	16485
-0.053	SSBP2	16486
-0.053	MANEA-DT	16487
-0.053	SCML4	16488
-0.053	TPK1	16489
-0.053	LRRC61	16490
-0.053	ARHGEF6	16491
-0.053	VCPIP1	16492
-0.053	FAM78A	16493
-0.053	CASP4	16494
-0.053	JAML	16495
-0.053	FUOM	16496
-0.053	LETMD1	16497
-0.053	TESPA1	16498
-0.053	C16orf54	16499
-0.053	ADCY7	16500
-0.053	TOM1L2	16501
-0.053	FMNL1	16502
-0.053	STMN3	16503
-0.053	AL592183.1	16504
-0.054	SMAP2	16505
-0.054	RBMS1	16506
-0.054	PHOSPHO2	16507
-0.054	WDFY1	16508
-0.054	TIGIT	16509
-0.054	NOP14-AS1	16510
-0.054	CD82	16511
-0.054	ATP10A	16512
-0.054	IDH2	16513
-0.054	PECAM1	16514
-0.054	C20orf204	16515
-0.054	ZNF708	16516
-0.054	CACNA1I	16517
-0.055	AGRN	16518
-0.055	WASF2	16519
-0.055	SSR2	16520
-0.055	ACVR2A	16521
-0.055	MCUB	16522
-0.055	CCR6	16523
-0.055	EFR3A	16524
-0.055	CD59	16525
-0.055	CASP1	16526
-0.055	MAP3K12	16527
-0.055	CRIP2	16528
-0.055	CCPG1	16529
-0.055	PIAS1	16530
-0.055	NDE1	16531
-0.055	NLRC5	16532
-0.055	EXOC7	16533
-0.055	APOBEC3F	16534
-0.056	TTLL7	16535
-0.056	MINDY1	16536
-0.056	WBP1	16537
-0.056	MBD5	16538
-0.056	NUDT16	16539
-0.056	MB21D2	16540
-0.056	RHOH	16541
-0.056	ABRAXAS1	16542
-0.056	FAM13A	16543
-0.056	MAST4	16544
-0.056	HIST1H2BJ	16545
-0.056	TRAF1	16546
-0.056	NPAT	16547
-0.056	SPSB2	16548
-0.056	CCDC65	16549
-0.056	AL355075.4	16550
-0.056	SPN	16551
-0.056	PYCARD	16552
-0.056	AC116407.2	16553
-0.056	CCL4	16554
-0.056	TRPC4AP	16555
-0.057	AZIN2	16556
-0.057	KIAA0319L	16557
-0.057	SH3GLB1	16558
-0.057	CD8A	16559
-0.057	NEK1	16560
-0.057	HSPA1A	16561
-0.057	AC016831.7	16562
-0.057	GRAMD1B	16563
-0.057	HOMER2	16564
-0.057	FBXL16	16565
-0.057	MT1X	16566
-0.057	FLOT2	16567
-0.057	ZNF506	16568
-0.057	FXYD1	16569
-0.057	CEACAM21	16570
-0.057	USP25	16571
-0.058	HIST2H2BF	16572
-0.058	HSD17B11	16573
-0.058	SGTB	16574
-0.058	CREBRF	16575
-0.058	PHYKPL	16576
-0.058	ZDHHC14	16577
-0.058	AC083862.2	16578
-0.058	TRBV19	16579
-0.058	BEX2	16580
-0.058	KLHDC2	16581
-0.058	MYO1E	16582
-0.058	HYKK	16583
-0.058	RNF167	16584
-0.058	TIAM1	16585
-0.059	PRKACB	16586
-0.059	SH2D2A	16587
-0.059	RABGAP1L	16588
-0.059	IER5	16589
-0.059	CAPG	16590
-0.059	CRBN	16591
-0.059	TRIM59	16592
-0.059	HPGD	16593
-0.059	HIST1H1E	16594
-0.059	HERPUD2	16595
-0.059	PHTF2	16596
-0.059	CNPY4	16597
-0.059	TES	16598
-0.059	TRBV6-5	16599
-0.059	DSCAML1	16600
-0.059	PDCD4	16601
-0.059	SLC46A3	16602
-0.059	TRAV26-1	16603
-0.059	DDX24	16604
-0.059	TRIM69	16605
-0.059	RPS27L	16606
-0.059	TMEM219	16607
-0.059	SEPT1	16608
-0.059	TPGS1	16609
-0.06	ARHGAP30	16610
-0.06	LBH	16611
-0.06	CLK1	16612
-0.06	NDUFAF3	16613
-0.06	TCF7	16614
-0.06	GRK6	16615
-0.06	TRBV5-1	16616
-0.06	CLIC3	16617
-0.06	NUMA1	16618
-0.06	DDX6	16619
-0.06	TRAV14DV4	16620
-0.06	TMEM229B	16621
-0.06	SOCS1	16622
-0.06	ACTG1	16623
-0.06	R3HDM4	16624
-0.06	ADGRE5	16625
-0.06	APOL2	16626
-0.061	YPEL5	16627
-0.061	ZBTB20	16628
-0.061	USP46	16629
-0.061	CCNG2	16630
-0.061	AFF1	16631
-0.061	RGS14	16632
-0.061	MYLIP	16633
-0.061	BTN2A1	16634
-0.061	MSL3	16635
-0.061	PLP2	16636
-0.061	PPP1R3F	16637
-0.061	LEPROTL1	16638
-0.061	KLF10	16639
-0.061	ARRDC1	16640
-0.061	LPXN	16641
-0.061	TBK1	16642
-0.061	USP30-AS1	16643
-0.061	MORN3	16644
-0.061	AC009133.1	16645
-0.061	CTC1	16646
-0.061	PRR29	16647
-0.062	AC114490.3	16648
-0.062	EML4	16649
-0.062	AZI2	16650
-0.062	PCBP4	16651
-0.062	SMIM14	16652
-0.062	GPBP1	16653
-0.062	SERPINB1	16654
-0.062	HIST1H3H	16655
-0.062	SUPT3H	16656
-0.062	CFP	16657
-0.062	ABCD1	16658
-0.062	ILK	16659
-0.062	MADD	16660
-0.062	RTKN2	16661
-0.062	CLEC2B	16662
-0.062	AC025159.1	16663
-0.062	PXN	16664
-0.062	FURIN	16665
-0.062	PLSCR3	16666
-0.062	LINC00672	16667
-0.062	AC091271.1	16668
-0.062	NORAD	16669
-0.062	DBP	16670
-0.063	FBXO6	16671
-0.063	C1orf56	16672
-0.063	PQLC3	16673
-0.063	PTPN4	16674
-0.063	IQSEC1	16675
-0.063	SIDT1	16676
-0.063	HEG1	16677
-0.063	ABTB1	16678
-0.063	CENPC	16679
-0.063	MGAT1	16680
-0.063	BBS9	16681
-0.063	LAT2	16682
-0.063	MYO1F	16683
-0.063	PDE9A	16684
-0.064	GNG5	16685
-0.064	PHLDA3	16686
-0.064	CNOT6L	16687
-0.064	MZB1	16688
-0.064	HIST1H2AB	16689
-0.064	ZC3H12D	16690
-0.064	ARHGAP4	16691
-0.064	SERF2	16692
-0.064	YPEL2	16693
-0.064	IRF3	16694
-0.065	MR1	16695
-0.065	ARPC5	16696
-0.065	ABHD14B	16697
-0.065	ODAPH	16698
-0.065	HAVCR2	16699
-0.065	BTN3A3	16700
-0.065	TAP1	16701
-0.065	GOLGA7	16702
-0.065	CCDC7	16703
-0.065	ELF1	16704
-0.065	RCBTB2	16705
-0.065	MARF1	16706
-0.065	CMIP	16707
-0.065	RPL28	16708
-0.065	SLC5A3	16709
-0.066	S100A11	16710
-0.066	OST4	16711
-0.066	PNPT1	16712
-0.066	KAT2B	16713
-0.066	ST6GAL1	16714
-0.066	HIGD2A	16715
-0.066	IFRD1	16716
-0.066	TRBV28	16717
-0.066	CD6	16718
-0.066	GAB2	16719
-0.066	BCL9L	16720
-0.066	IFIT2	16721
-0.066	TNFSF13B	16722
-0.066	TRAV8-2	16723
-0.066	DCAF11	16724
-0.066	BCL2	16725
-0.067	GPBP1L1	16726
-0.067	GBA	16727
-0.067	FCER1G	16728
-0.067	RAB29	16729
-0.067	TMEM173	16730
-0.067	SESN1	16731
-0.067	WDR45	16732
-0.067	TMEM71	16733
-0.067	LPCAT3	16734
-0.067	ATP8B4	16735
-0.067	ADAM10	16736
-0.067	CORO1A	16737
-0.067	SLC44A2	16738
-0.067	ZNF224	16739
-0.067	IL17RA	16740
-0.068	GSTM2	16741
-0.068	CD8B	16742
-0.068	NMI	16743
-0.068	MYD88	16744
-0.068	HIST1H4B	16745
-0.068	ST3GAL1	16746
-0.068	ATM	16747
-0.068	DOCK9	16748
-0.068	AKTIP	16749
-0.068	MINK1	16750
-0.068	RARA	16751
-0.068	FAM117A	16752
-0.068	UBALD2	16753
-0.068	SLA2	16754
-0.069	ATP2B4	16755
-0.069	PLEC	16756
-0.069	FTH1	16757
-0.069	CD3G	16758
-0.069	NCKAP1L	16759
-0.069	PRKCH	16760
-0.069	PREX1	16761
-0.069	SH2D3A	16762
-0.069	OLFM2	16763
-0.069	IGFLR1	16764
-0.069	AD000671.2	16765
-0.07	AHI1	16766
-0.07	ABI1	16767
-0.07	PSME1	16768
-0.07	HERPUD1	16769
-0.07	DHX58	16770
-0.071	PDE4B	16771
-0.071	GPR155	16772
-0.071	CD28	16773
-0.071	IL17RB	16774
-0.071	TNFAIP8	16775
-0.071	PI16	16776
-0.071	POLH	16777
-0.071	ORAI2	16778
-0.071	TAF9B	16779
-0.071	TRIM14	16780
-0.071	UBL3	16781
-0.071	AC119396.1	16782
-0.071	ARHGEF1	16783
-0.071	POU2F2	16784
-0.072	HIST3H2BB	16785
-0.072	LYST	16786
-0.072	CCR2	16787
-0.072	SCAMP1-AS1	16788
-0.072	ATP6V0E1	16789
-0.072	HIST1H2BB	16790
-0.072	HIST1H3G	16791
-0.072	HIST1H2AI	16792
-0.072	B3GALT4	16793
-0.072	UBR2	16794
-0.072	UBQLN2	16795
-0.072	SH3BGRL	16796
-0.072	GSDMD	16797
-0.072	HCFC1R1	16798
-0.072	LIME1	16799
-0.073	TGFBR3	16800
-0.073	HIST2H2BE	16801
-0.073	SLC1A4	16802
-0.073	LINC002481	16803
-0.073	PARP8	16804
-0.073	EGR1	16805
-0.073	PGGHG	16806
-0.073	PTGDR2	16807
-0.073	GDPD5	16808
-0.073	ADAM8	16809
-0.073	GCHFR	16810
-0.074	LAPTM5	16811
-0.074	IFIH1	16812
-0.074	PTPN13	16813
-0.074	STK10	16814
-0.074	PDE7A	16815
-0.074	PARP11	16816
-0.074	NLRP1	16817
-0.075	GBP3	16818
-0.075	ATP8B2	16819
-0.075	SELL	16820
-0.075	FRMD4B	16821
-0.075	DBNL	16822
-0.075	KCTD7	16823
-0.075	P2RY10	16824
-0.075	PCSK7	16825
-0.075	ATP2B1-AS1	16826
-0.075	RHOF	16827
-0.075	APOBR	16828
-0.075	CMTM3	16829
-0.075	CNP	16830
-0.075	CYB561	16831
-0.076	VAMP5	16832
-0.076	PTGER4	16833
-0.076	ARRDC3	16834
-0.076	HIST1H2AL	16835
-0.076	DENND4C	16836
-0.076	VSIR	16837
-0.076	ETV6	16838
-0.076	AGAP2	16839
-0.076	EMP3	16840
-0.077	TMEM35B	16841
-0.077	SNED1	16842
-0.077	CBLB	16843
-0.077	IRF2	16844
-0.077	GIMAP8	16845
-0.077	TP53INP1	16846
-0.077	TRAFD1	16847
-0.077	GMPR2	16848
-0.077	CES4A	16849
-0.077	DPEP2	16850
-0.077	CCR7	16851
-0.077	TGFB1	16852
-0.077	RRAS	16853
-0.078	LAX1	16854
-0.078	IKBKE	16855
-0.078	LGALS8	16856
-0.078	PGAP1	16857
-0.078	ANKRD44	16858
-0.078	PPM1M	16859
-0.078	CD96	16860
-0.078	SERPINB9	16861
-0.078	MYO1G	16862
-0.078	AKAP2	16863
-0.078	ITGAX	16864
-0.078	OSM	16865
-0.079	RPS6KA1	16866
-0.079	BIN1	16867
-0.079	CTLA4	16868
-0.079	PPP1R18	16869
-0.079	CEP57	16870
-0.079	NMT2	16871
-0.079	MT1F	16872
-0.079	VMP1	16873
-0.079	MEI1	16874
-0.08	KLHL24	16875
-0.08	STK17A	16876
-0.08	DOK2	16877
-0.08	SRGN	16878
-0.08	MAPRE2	16879
-0.081	NCDN	16880
-0.081	RETREG1	16881
-0.081	LINC00861	16882
-0.081	ORAI3	16883
-0.081	SPINT2	16884
-0.082	PLEKHN1	16885
-0.082	CSF1	16886
-0.082	RBM43	16887
-0.082	EMB	16888
-0.082	ADAM19	16889
-0.082	AL031777.3	16890
-0.082	GPSM3	16891
-0.082	FBXO32	16892
-0.082	FNBP1	16893
-0.082	C11orf21	16894
-0.082	ATG16L2	16895
-0.082	LYZ	16896
-0.082	HAPLN3	16897
-0.082	HEXDC	16898
-0.082	GZMM	16899
-0.083	ITGB7	16900
-0.083	DDX5	16901
-0.083	PRKD2	16902
-0.084	HBP1	16903
-0.084	GLIPR2	16904
-0.084	EPC1	16905
-0.084	TCP11L2	16906
-0.085	LPP	16907
-0.085	TMEM179B	16908
-0.085	RIPK3	16909
-0.085	FBXL8	16910
-0.085	SNAI3	16911
-0.085	KANSL1-AS1	16912
-0.085	TRIM25	16913
-0.086	INPP5D	16914
-0.086	PLCD1	16915
-0.086	TRIM34	16916
-0.086	TRIM5	16917
-0.087	TCAF2	16918
-0.087	FUT7	16919
-0.087	IFI27	16920
-0.087	CRIP1	16921
-0.087	PIK3R5	16922
-0.087	SAMSN1	16923
-0.088	LAMP3	16924
-0.088	AC116366.3	16925
-0.088	PSMB9	16926
-0.088	TNFAIP3	16927
-0.088	SH2D3C	16928
-0.088	GZMB	16929
-0.088	TMC4	16930
-0.089	HIST1H2BF	16931
-0.089	HIST1H2BH	16932
-0.089	PRKCQ	16933
-0.089	SNRNP35	16934
-0.089	RNF166	16935
-0.089	KLHDC7B	16936
-0.09	CAP1	16937
-0.09	PDCD1	16938
-0.09	CD164	16939
-0.09	GIMAP5	16940
-0.09	TMEM258	16941
-0.09	DDIT4	16942
-0.09	ARHGDIB	16943
-0.091	FAM129A	16944
-0.091	FYB1	16945
-0.091	CDC42SE2	16946
-0.092	MMP25	16947
-0.092	CYTH1	16948
-0.092	LGALS1	16949
-0.093	TMSB10	16950
-0.093	CASP8	16951
-0.093	ITM2C	16952
-0.093	SERINC5	16953
-0.093	SMAP1	16954
-0.093	MKRN1	16955
-0.093	RPL10	16956
-0.093	MIR22HG	16957
-0.093	AC008105.3	16958
-0.093	ARSA	16959
-0.094	CYTOR	16960
-0.094	ACAP2	16961
-0.094	CCDC69	16962
-0.094	MYL12B	16963
-0.095	RGS1	16964
-0.095	LCP2	16965
-0.095	HIST1H2AJ	16966
-0.095	HIST1H1B	16967
-0.095	HIST1H3J	16968
-0.095	FGD3	16969
-0.095	TMEM107	16970
-0.095	APOL6	16971
-0.095	LINC00649	16972
-0.096	PTCH2	16973
-0.096	CDC14A	16974
-0.096	HIST1H2BN	16975
-0.096	CD3D	16976
-0.096	TUBA1A	16977
-0.096	TMEM204	16978
-0.097	STAT4	16979
-0.097	TBC1D10C	16980
-0.097	GLIPR1	16981
-0.098	THEM4	16982
-0.098	HIST1H3A	16983
-0.098	CD5	16984
-0.098	OPTN	16985
-0.098	TINF2	16986
-0.098	LITAF	16987
-0.098	BISPR	16988
-0.099	VAMP8	16989
-0.099	GPR55	16990
-0.099	TMX4	16991
-0.099	ARRDC2	16992
-0.099	ODF3B	16993
-0.1	ARHGAP25	16994
-0.1	UBA7	16995
-0.1	PIM1	16996
-0.1	FLNA	16997
-0.1	CD44	16998
-0.1	CALM3	16999
-0.101	ECE1	17000
-0.101	STOM	17001
-0.101	SYNRG	17002
-0.101	CDC25B	17003
-0.102	CD2	17004
-0.102	RNF149	17005
-0.103	LAT	17006
-0.103	GABARAP	17007
-0.103	H3F3B	17008
-0.103	MBP	17009
-0.103	DDX17	17010
-0.104	DPYD	17011
-0.104	HIST3H2A	17012
-0.104	RGS10	17013
-0.104	UBC	17014
-0.104	SOCS3	17015
-0.104	CDKN2D	17016
