cor	gene
-0.024	TRBJ2-1
-0.024	CRLF2
-0.024	ADGRG2
-0.024	LINC01560
-0.024	SLC6A8
-0.024	ZHX2
-0.024	FAM84B
-0.024	ERCC6L2
-0.024	TRMO
-0.024	SLC25A25
-0.024	UAP1L1
-0.024	AC136475.3
-0.024	AC136475.1
-0.024	MDK
-0.024	FAM111A-DT
-0.024	CABP4
-0.024	PWWP2B
-0.024	AC016957.2
-0.024	TPT1
-0.024	TRAV1-1
-0.024	TRAV39
-0.024	NPAS3
-0.024	GPR68
-0.024	AC025040.1
-0.024	CCDC78
-0.024	CTCF
-0.024	RPH3AL
-0.024	AC004771.1
-0.024	KRBA2
-0.024	ALDOC
-0.024	PROCA1
-0.024	ACBD4
-0.024	AC015912.1
-0.024	METTL23
-0.024	METRNL
-0.024	NRSN2
-0.024	SDCBP2-AS1
-0.024	ADAMTSL5
-0.024	TGFBR3L
-0.024	RASGRP4
-0.024	EPS8L1
-0.024	AC020915.1
-0.024	PANX2
-0.024	AIRE
-0.025	AL139246.5
-0.025	ECE1
-0.025	TRIM62
-0.025	NEXN
-0.025	MTMR11
-0.025	NTRK1
-0.025	AL359962.2
-0.025	C1orf21
-0.025	AC244034.2
-0.025	ETAA1
-0.025	ATOH8
-0.025	ARL6IP6
-0.025	LINC01891
-0.025	RNPEPL1
-0.025	EDEM1
-0.025	PLCD1
-0.025	ZNF589
-0.025	HYAL3
-0.025	NXPE3
-0.025	WDR1
-0.025	HOPX
-0.025	ANXA3
-0.025	GAB1
-0.025	NR3C2
-0.025	PALLD
-0.025	ARRDC3
-0.025	AC008549.2
-0.025	AC116366.2
-0.025	FCHSD1
-0.025	HMGN4
-0.025	TRG-AS1
-0.025	METTL27
-0.025	ZNF655
-0.025	TRBV11-3
-0.025	KDM4C
-0.025	PPP1R26-AS1
-0.025	SNX15
-0.025	CREBZF
-0.025	CCDC7
-0.025	AL356056.2
-0.025	CPM
-0.025	ANKS1B
-0.025	CCNA1
-0.025	RGS6
-0.025	AC068831.7
-0.025	LINC00921
-0.025	GLG1
-0.025	KIAA0513
-0.025	KLHL11
-0.025	ZACN
-0.025	MPPE1
-0.025	LINC01431
-0.025	DLGAP4-AS1
-0.025	PTPN1
-0.025	SSBP4
-0.025	RAB4B
-0.025	ZNF524
-0.025	CCDC106
-0.025	SEPT3
-0.026	BEND5
-0.026	AC079807.1
-0.026	KIAA1841
-0.026	PLCL1
-0.026	PDCD1
-0.026	AZI2
-0.026	CTSO
-0.026	OLIG3
-0.026	CCDC28A
-0.026	GRB10
-0.026	BPGM
-0.026	TRBV10-1
-0.026	TRBJ2-2
-0.026	AC245140.2
-0.026	ENPP2
-0.026	PTGDS
-0.026	AMOTL1
-0.026	B3GAT1
-0.026	AC010864.1
-0.026	PBLD
-0.026	TET1
-0.026	AFAP1L2
-0.026	FAM45A
-0.026	AC006064.3
-0.026	LRRC23
-0.026	LETMD1
-0.026	ORAI1
-0.026	GZMH
-0.026	AKAP5
-0.026	BMF
-0.026	AC093525.6
-0.026	NTAN1
-0.026	NDE1
-0.026	CPNE7
-0.026	AC008105.3
-0.026	SKAP1
-0.026	OSBPL1A
-0.026	NRSN2-AS1
-0.026	LILRA6
-0.026	U62317.2
-0.026	PAXBP1-AS1
-0.027	AC103591.3
-0.027	RBM15-AS1
-0.027	HIST2H3A
-0.027	AL353708.3
-0.027	NEURL3
-0.027	RBMS1
-0.027	HDAC4
-0.027	RASA2
-0.027	PLAC8
-0.027	ALPK1
-0.027	SLC10A7
-0.027	AP3B1
-0.027	NEURL1B
-0.027	IRF4
-0.027	LRFN2
-0.027	VNN2
-0.027	TRBV6-2
-0.027	TRBV5-5
-0.027	AMMECR1
-0.027	MPP1
-0.027	KAT6A
-0.027	TOX
-0.027	CYP7B1
-0.027	KLF10
-0.027	PCAT1
-0.027	KANK1
-0.027	UGCG
-0.027	CEND1
-0.027	STIM1
-0.027	DEPDC7
-0.027	CCSER2
-0.027	C1RL
-0.027	TNFSF11
-0.027	TRAV5
-0.027	TRAV10
-0.027	REC8
-0.027	ZNF106
-0.027	ZNF710-AS1
-0.027	SLCO3A1
-0.027	ADGRG1
-0.027	ARHGAP27
-0.027	KANSL1-AS1
-0.027	LPIN2
-0.027	CD70
-0.027	INSL3
-0.027	CLIP3
-0.027	B3GNT8
-0.027	AL022328.4
-0.027	UBASH3A
-0.028	LINC01759
-0.028	IFNLR1
-0.028	LINC01771
-0.028	AL356441.1
-0.028	EPAS1
-0.028	FOXN2
-0.028	C2orf42
-0.028	SPC25
-0.028	HTR2B
-0.028	CMTM6
-0.028	TMEM158
-0.028	TNK2
-0.028	AC139887.4
-0.028	TBC1D19
-0.028	BMP2K
-0.028	AC099522.2
-0.028	NREP
-0.028	ATP6V0E1
-0.028	SAPCD1-AS1
-0.028	PSMB8-AS1
-0.028	KCTD7
-0.028	TRBV3-1
-0.028	TRBV7-3
-0.028	TRBV10-3
-0.028	PTPRN2
-0.028	CNKSR2
-0.028	RUSC2
-0.028	C9orf135
-0.028	LINC00484
-0.028	TDRD7
-0.028	CRACR2B
-0.028	SSH3
-0.028	RAB38
-0.028	RSU1
-0.028	AL450326.1
-0.028	HKDC1
-0.028	CAMK2G
-0.028	ANXA11
-0.028	AC005840.4
-0.028	AC011313.1
-0.028	BTBD11
-0.028	IRF2BPL
-0.028	TM6SF1
-0.028	IQGAP1
-0.028	AC005363.2
-0.028	CORO7
-0.028	TUBB3
-0.028	AC138150.1
-0.028	KIF19
-0.028	COMMD7
-0.028	MYL9
-0.028	DOK5
-0.028	AL117379.1
-0.028	MYADM
-0.028	CLDN5
-0.028	MAPK11
-0.029	AC239868.3
-0.029	C1orf56
-0.029	RCSD1
-0.029	RABGAP1L
-0.029	COLGALT2
-0.029	SRGAP2
-0.029	ITM2C
-0.029	SLC25A20
-0.029	PARP15
-0.029	PRKAA1
-0.029	PDLIM4
-0.029	AL139274.2
-0.029	FUCA2
-0.029	AC072061.1
-0.029	TRBV11-1
-0.029	TRBV13
-0.029	AK1
-0.029	CLIC3
-0.029	ATG16L2
-0.029	KLRC1
-0.029	AC087239.1
-0.029	MYL6B
-0.029	GIT2
-0.029	C12orf76
-0.029	VPS37B
-0.029	SLC46A3
-0.029	GPR18
-0.029	TRAV8-6
-0.029	ARPP19
-0.029	TLCD2
-0.029	RAB11FIP4
-0.029	HOXB2
-0.029	AC009831.1
-0.029	AC020911.2
-0.03	CNR2
-0.03	VCAM1
-0.03	FASLG
-0.03	IL10
-0.03	SUSD4
-0.03	KCNJ13
-0.03	SNRK
-0.03	FYCO1
-0.03	LINC01215
-0.03	AC009126.1
-0.03	MZB1
-0.03	HIST1H4F
-0.03	PHF1
-0.03	NOD1
-0.03	TRBV4-2
-0.03	TRBV10-2
-0.03	ZYX
-0.03	RPS6KA3
-0.03	ZC4H2
-0.03	ATRX
-0.03	TCEAL3
-0.03	LY6E-DT
-0.03	USP28
-0.03	MPZL2
-0.03	UBASH3B
-0.03	KLRK1
-0.03	RHEBL1
-0.03	DAZAP2
-0.03	NCKAP1L
-0.03	KATNAL1
-0.03	CCDC88C
-0.03	SYNGR3
-0.03	C17orf49
-0.03	TSPOAP1
-0.03	FDXR
-0.03	SUMO2
-0.03	CYP4F22
-0.03	GIPR
-0.03	KIR3DX1
-0.03	LIMK2
-0.03	VPS26C
-0.031	MIR34AHG
-0.031	AL360012.1
-0.031	FOXD2
-0.031	ATG4C
-0.031	SSX2IP
-0.031	AL451085.1
-0.031	FKBP1B
-0.031	TMEM150A
-0.031	AC103563.7
-0.031	CD8B2
-0.031	BCL2L11
-0.031	PSD4
-0.031	AC099778.1
-0.031	ARIH2OS
-0.031	ANXA5
-0.031	ARHGAP10
-0.031	FGD2
-0.031	MANEA
-0.031	NRF1
-0.031	TRBV5-4
-0.031	TRBV5-6
-0.031	TRBV15
-0.031	ZBED6CL
-0.031	PRAG1
-0.031	KIF13B
-0.031	EPS8L2
-0.031	PIP4K2A
-0.031	METTL7A
-0.031	AC020656.1
-0.031	TRAV12-2
-0.031	PTGDR
-0.031	RAB15
-0.031	ZBTB42
-0.031	ATP10A
-0.031	EIF3J-DT
-0.031	SHC4
-0.031	SEMA7A
-0.031	RILP
-0.031	TMX4
-0.031	TJP3
-0.031	ZBTB7A
-0.031	F2RL3
-0.031	PRKD2
-0.031	AC008079.2
-0.031	TBC1D10A
-0.032	UTS2
-0.032	SZRD1
-0.032	AL592295.4
-0.032	MAPKAPK2
-0.032	EML4
-0.032	THADA
-0.032	CCDC142
-0.032	ZC3H6
-0.032	TREX1
-0.032	PFKFB4
-0.032	CYB561D2.1
-0.032	ASTE1
-0.032	MCUB
-0.032	E2F3
-0.032	C6orf47
-0.032	HLA-DMB
-0.032	HMGN3
-0.032	SYNE1
-0.032	OGDH
-0.032	SLC26A4
-0.032	UBQLN2
-0.032	BEX3
-0.032	ADHFE1
-0.032	NMRK1
-0.032	NCS1
-0.032	C9orf139
-0.032	NRP1
-0.032	ITPRIP
-0.032	RGS10
-0.032	CDCA3
-0.032	TRAV14DV4
-0.032	TRAV23DV6
-0.032	DCAF11
-0.032	PEAK1
-0.032	WHAMM
-0.032	ZNF267
-0.032	RIPOR1
-0.032	CHRNB1
-0.032	AC015912.3
-0.032	YPEL2
-0.032	MAP2K6
-0.032	TTYH2
-0.032	KCNN4
-0.032	MED15
-0.032	KIAA1671
-0.032	MIATNB
-0.033	ZNF683
-0.033	HPCAL4
-0.033	C1orf162
-0.033	ARHGEF2
-0.033	CDC73
-0.033	GALNT3
-0.033	RUBCN
-0.033	DAPP1
-0.033	CRYBG1
-0.033	TOR4A
-0.033	KCTD21
-0.033	DSCAML1
-0.033	FAM53B
-0.033	GLIPR1
-0.033	GNPTAB
-0.033	LATS2
-0.033	FOXO1
-0.033	RGCC
-0.033	CYSLTR2
-0.033	TRAV3
-0.033	PRKCB
-0.033	RNF167
-0.033	IGFBP4
-0.033	ATP8B3
-0.033	C2CD2
-0.034	HOOK1
-0.034	HIST2H3C
-0.034	PAQR6
-0.034	UFC1
-0.034	EDARADD
-0.034	ACVR2A
-0.034	TANK
-0.034	KLHL23
-0.034	BTD
-0.034	ACAA1
-0.034	ABHD14B
-0.034	IDUA
-0.034	CHIC2
-0.034	KLHL2
-0.034	CYFIP2
-0.034	GLO1
-0.034	UBR2
-0.034	TRBV27
-0.034	FAM122C
-0.034	ABCD1
-0.034	PDP1
-0.034	SPAG1
-0.034	PNPLA7
-0.034	AC136475.2
-0.034	DENND5A
-0.034	CARD17
-0.034	PCSK7
-0.034	STAMBPL1
-0.034	KLRD1
-0.034	TSPAN31
-0.034	MPHOSPH9
-0.034	LINC02361
-0.034	TRAV36DV7
-0.034	LINC02325
-0.034	GOLGA8B
-0.034	ANKDD1A
-0.034	SDR42E2
-0.034	ITGAM
-0.034	NOD2
-0.034	EZH1
-0.034	MYCBPAP
-0.034	SLC9A3R1
-0.034	SLC26A11
-0.034	NARF
-0.034	AL357033.4
-0.035	CAMK2N1
-0.035	FAM72D
-0.035	SYT11
-0.035	LINC00954
-0.035	SERPINE2
-0.035	CACNA1D
-0.035	GNB4
-0.035	NOP14-AS1
-0.035	JAKMIP1
-0.035	SERPINB9P1
-0.035	THEMIS
-0.035	TRBV12-4
-0.035	PDK3
-0.035	CFP
-0.035	DOCK11
-0.035	MAMLD1
-0.035	LINC00092
-0.035	RALGDS
-0.035	UNC93B1
-0.035	ANK3
-0.035	PTMS
-0.035	EMP1
-0.035	TUBA1A
-0.035	E2F7
-0.035	C12orf75
-0.035	SPATA13
-0.035	TRAV30
-0.035	TRAV26-2
-0.035	SUSD6
-0.035	ADAM10
-0.035	TAX1BP3
-0.035	HRH4
-0.035	C20orf194
-0.035	MIDN
-0.035	RINL
-0.035	MZF1
-0.035	MB
-0.036	LBR
-0.036	TRIB2
-0.036	PECR
-0.036	CMTM8
-0.036	ZMAT3
-0.036	LUCAT1
-0.036	DCP2
-0.036	HIST1H2BE
-0.036	AC144652.1
-0.036	MSN
-0.036	AARD
-0.036	RNF139-AS1
-0.036	MTSS1
-0.036	TMEM86A
-0.036	FLI1
-0.036	GATA3-AS1
-0.036	GAS2L3
-0.036	MTIF3
-0.036	TRDV1
-0.036	GNGT2
-0.036	TMIGD2
-0.036	RAB3D
-0.036	AC008555.5
-0.036	ZNF541
-0.037	RCAN3
-0.037	TSPAN2
-0.037	ANKRD35
-0.037	NME7
-0.037	ARID4B
-0.037	AC133644.2
-0.037	GPR35
-0.037	GLYCTK
-0.037	ERAP1
-0.037	MBOAT1
-0.037	HIST1H3I
-0.037	HIST1H4L
-0.037	RCAN2
-0.037	PNISR
-0.037	TWIST1
-0.037	TRBV6-6
-0.037	TRBV24-1
-0.037	XKR9
-0.037	TTC39B
-0.037	PIP5K1B
-0.037	MVB12B
-0.037	PGM2L1
-0.037	GALNT8
-0.037	EPS8
-0.037	ABCD2
-0.037	PPP1R12A
-0.037	TRAV16
-0.037	TRAV27
-0.037	MIA2
-0.037	AC091057.2
-0.037	RAB8B
-0.037	SPNS3
-0.037	STAT5B
-0.037	HSBP1L1
-0.037	STMN3
-0.037	PDE4A
-0.037	TCN2
-0.037	APOBEC3D
-0.037	MKL1
-0.037	TRABD
-0.037	AF165147.1
-0.038	PATJ
-0.038	KIAA1324
-0.038	IER5
-0.038	IL18RAP
-0.038	CRBN
-0.038	C3orf18
-0.038	SLC9A9
-0.038	TLR1
-0.038	LEF1
-0.038	PIK3R1
-0.038	SCAMP1-AS1
-0.038	IL3
-0.038	BICRAL
-0.038	TRBV21-1
-0.038	TCAF2C
-0.038	MEGF9
-0.038	INCENP
-0.038	C11orf98
-0.038	AP003086.1
-0.038	SFMBT2
-0.038	AGAP9
-0.038	AC005842.1
-0.038	VAMP1
-0.038	MDM2
-0.038	GALNT4
-0.038	IGF1
-0.038	TRAV34
-0.038	TRDC
-0.038	DACT1
-0.038	AL135818.2
-0.038	CRIP2
-0.038	SPINT1
-0.038	AC009133.1
-0.038	WDR81
-0.038	KDSR
-0.038	LPAR2
-0.038	CCDC97
-0.038	AC243960.1
-0.038	TRAPPC6A
-0.038	USP25
-0.039	SMAP2
-0.039	PSRC1
-0.039	TAGLN2
-0.039	MGST3
-0.039	HERC3
-0.039	SCLT1
-0.039	KIAA0825
-0.039	HMMR
-0.039	TRIM26
-0.039	GPSM3
-0.039	PSMB8
-0.039	SUMO4
-0.039	KMT2E-AS1
-0.039	NUB1
-0.039	LINC00685
-0.039	SH3KBP1
-0.039	AC026979.2
-0.039	SMIM27
-0.039	FAM89B
-0.039	PAK1
-0.039	CASP1
-0.039	CSTF2T
-0.039	IFIT2
-0.039	TRAV17
-0.039	CES4A
-0.039	CNP
-0.039	LLGL2
-0.039	SNHG22
-0.039	NECAB3
-0.039	OCEL1
-0.039	CCDC9
-0.04	TOR1AIP1
-0.04	MDM4
-0.04	ASXL2
-0.04	SENP7
-0.04	PLD1
-0.04	ST8SIA4
-0.04	MYLIP
-0.04	IER3
-0.04	HLA-DMA
-0.04	AL357060.1
-0.04	MTRF1L
-0.04	TRBV6-1
-0.04	TRBV7-9
-0.04	RNF19A
-0.04	VSIR
-0.04	KLF5
-0.04	LMO7
-0.04	TRAV8-4
-0.04	TRAV38-2DV8
-0.04	RORA
-0.04	HCFC1R1
-0.04	ZNF276
-0.04	MINK1
-0.04	FLOT2
-0.04	TMC8
-0.04	CD226
-0.04	RBCK1
-0.04	C20orf204
-0.04	TNFSF9
-0.04	SH2D3A
-0.04	RASAL3
-0.04	MAST3
-0.04	NAPA
-0.04	ZNF83
-0.04	SLC5A3
-0.041	CAPZB
-0.041	RFX5
-0.041	NRIR
-0.041	CCDC141
-0.041	CCR4
-0.041	SLC12A8
-0.041	RBM47
-0.041	DCK
-0.041	PAPSS1
-0.041	AL357054.4
-0.041	MICAL1
-0.041	ZC3H12D
-0.041	TRBV30
-0.041	EPHA1-AS1
-0.041	LINC00996
-0.041	CXCR3
-0.041	ERMP1
-0.041	SIPA1
-0.041	MPZL3
-0.041	DCLRE1C
-0.041	TAPBPL
-0.041	IFNG
-0.041	BICDL1
-0.041	UBL3
-0.041	NHLRC4
-0.041	SMG1
-0.041	SMPD3
-0.041	AC022916.1
-0.041	AC067852.2
-0.041	FXYD1
-0.041	Z82206.1
-0.041	DENND6B
-0.042	GPSM2
-0.042	MLLT11
-0.042	B4GALT3
-0.042	PHOSPHO2
-0.042	TGFBR2
-0.042	TXK
-0.042	SEMA5A
-0.042	CLIC1
-0.042	OSBPL3
-0.042	CALD1
-0.042	AC083862.2
-0.042	TRBV7-7
-0.042	TRBV29-1
-0.042	TMEM187
-0.042	PRR5L
-0.042	PLA2G16
-0.042	DDX6
-0.042	VCL
-0.042	LRMP
-0.042	TBC1D15
-0.042	TRAV2
-0.042	IRF9
-0.042	PCLAF
-0.042	PLEKHO2
-0.042	MPI
-0.042	FBXL16
-0.042	AC009041.1
-0.042	GDE1
-0.042	CPNE1
-0.042	AC119396.1
-0.042	CCDC159
-0.042	ZBTB32
-0.042	ABCG1
-0.042	LINC01678
-0.043	PLEKHN1
-0.043	ZC3H12A
-0.043	ZBTB7B
-0.043	RALGPS2
-0.043	CD47
-0.043	CCNL1
-0.043	TMEM129
-0.043	USP46
-0.043	PTPN13
-0.043	C6orf62
-0.043	SUPT3H
-0.043	SCML4
-0.043	AOAH
-0.043	ZNF394
-0.043	TRBV5-1
-0.043	TRBV9
-0.043	TRBV20-1
-0.043	CA5B
-0.043	TMEM71
-0.043	NRBP2
-0.043	P2RX4
-0.043	TDRD3
-0.043	AL355075.4
-0.043	TRAV20
-0.043	PCNX1
-0.043	HAGHL
-0.043	HMOX2
-0.043	GNG8
-0.044	AGRN
-0.044	UBXN11
-0.044	RPS6KA1
-0.044	PHTF1
-0.044	RHOA
-0.044	FRMD4B
-0.044	TRAT1
-0.044	ZBED2
-0.044	GZMK
-0.044	VOPP1
-0.044	ST3GAL1
-0.044	FAM78A
-0.044	TSPAN14
-0.044	SFXN3
-0.044	ATF7IP
-0.044	ANKRD13A
-0.044	P2RX7
-0.044	TRAV12-1
-0.044	TRAV8-3
-0.044	TRAV35
-0.044	C15orf48
-0.044	SQOR
-0.044	AC005224.3
-0.044	RFFL
-0.044	TMEM106A
-0.044	YPEL1
-0.044	HMOX1
-0.044	H1F0
-0.045	CLIC4
-0.045	CCDC28B
-0.045	AC004865.2
-0.045	PTPN18
-0.045	DARS-AS1
-0.045	SNED1
-0.045	NAA80
-0.045	CYB561D2
-0.045	TNK2-AS1
-0.045	MANEA-DT
-0.045	PVRIG
-0.045	TRBV18
-0.045	FAM129B
-0.045	ST6GALNAC6
-0.045	SMPD1
-0.045	MAP3K8
-0.045	BCL2L14
-0.045	GPR132
-0.045	MINDY2
-0.045	ORMDL3
-0.045	CNTNAP1
-0.045	ZCCHC2
-0.045	RASSF2
-0.045	DLGAP4
-0.045	CASS4
-0.045	ZNF101
-0.046	RRM2
-0.046	AC093635.1
-0.046	MGAT4A
-0.046	ZFYVE28
-0.046	CDKL2
-0.046	CCNG2
-0.046	MOSPD3
-0.046	EGFL6
-0.046	LZTS1
-0.046	NAPRT
-0.046	VDR
-0.046	TCP11L2
-0.046	TRAV29DV5
-0.046	SYNE3
-0.046	EID1
-0.046	LIPC
-0.046	CRTC3
-0.046	CCP110
-0.046	DPEP2
-0.046	GABARAP
-0.046	AC007952.4
-0.046	IFI30
-0.046	TST
-0.046	CACNA1I
-0.047	CASZ1
-0.047	MACF1
-0.047	CD244
-0.047	HIST3H2BB
-0.047	GREM2
-0.047	PELI1
-0.047	ACTR3
-0.047	WDFY1
-0.047	IQSEC1
-0.047	RNF168
-0.047	ITGA1
-0.047	NRM
-0.047	HLA-DQB2
-0.047	CDCA7L
-0.047	JAK2
-0.047	USP20
-0.047	CRTAM
-0.047	RB1
-0.047	TRAV8-2
-0.047	GPR65
-0.047	NLRP1
-0.047	TGIF2
-0.047	ZNF836
-0.047	CYTH4
-0.047	TTC38
-0.048	MOB3C
-0.048	CDKN2C
-0.048	DENND2D
-0.048	RAP1A
-0.048	PLEKHO1
-0.048	TLR5
-0.048	SNX18
-0.048	MAT2B
-0.048	NCR3
-0.048	BRD2
-0.048	CNPY4
-0.048	NTNG2
-0.048	LRP5
-0.048	EGR2
-0.048	SEC31B
-0.048	LINC02446
-0.048	TMBIM4
-0.048	BLM
-0.048	MCTP2
-0.048	ACOX1
-0.048	LGALS3BP
-0.048	NPTX1
-0.048	MAP1LC3A
-0.048	CAPN12
-0.048	CARD8-AS1
-0.049	GYPC
-0.049	SPATS2L
-0.049	NRP2
-0.049	HIST1H2BL
-0.049	SP4
-0.049	AC007384.1
-0.049	TRBV12-3
-0.049	TP53INP1
-0.049	ILK
-0.049	FBN1
-0.049	PSTPIP1
-0.049	CREB3L3
-0.05	S100A4
-0.05	FOSL2
-0.05	CCR8
-0.05	B3GNT5
-0.05	RBPJ
-0.05	NCF1
-0.05	CCDC71L
-0.05	DMD
-0.05	PPP1R3F
-0.05	PKIA
-0.05	TMEM179B
-0.05	UHRF1BP1L
-0.05	LTK
-0.05	PIAS1
-0.05	CCL3L1
-0.05	AC003102.1
-0.05	CALCOCO2
-0.05	FAM117A
-0.05	OLFM2
-0.051	TNFRSF1B
-0.051	MAN1C1
-0.051	THEMIS2
-0.051	LAX1
-0.051	ITSN2
-0.051	ANXA4
-0.051	CDCP1
-0.051	EIF4E3
-0.051	HPSE
-0.051	AHRR
-0.051	RASA1
-0.051	SFXN1
-0.051	HIST1H2BD
-0.051	MICB
-0.051	UPP1
-0.051	TES
-0.051	PTAR1
-0.051	TSPAN18
-0.051	MORN3
-0.051	TRAV13-2
-0.051	DDHD1
-0.051	CALM1
-0.051	SCAMP2
-0.051	FAM219B
-0.051	ADCY7
-0.051	TNFSF12
-0.051	GADD45B
-0.051	APOBEC3F
-0.052	DHRS3
-0.052	RNF19B
-0.052	TRAK2
-0.052	PLCL2
-0.052	TNFAIP3
-0.052	TRBV11-2
-0.052	MFHAS1
-0.052	MYC
-0.052	NRIP3
-0.052	EPC1
-0.052	AC025164.1
-0.052	CHST11
-0.052	N4BP2L1
-0.052	TRAV26-1
-0.052	NEIL1
-0.052	AC106739.1
-0.052	TMEM219
-0.052	NLRC5
-0.052	CD68
-0.052	FAM110A
-0.052	FO393401.1
-0.052	TRIR
-0.052	BISPR
-0.053	CD58
-0.053	FCMR
-0.053	STAP1
-0.053	MDFIC
-0.053	AC016831.7
-0.053	CNTRL
-0.053	SPTY2D1
-0.053	FTH1
-0.053	PAOX
-0.053	NELL2
-0.053	OSBPL8
-0.053	TRAV19
-0.053	GCHFR
-0.053	CCL4L2
-0.053	DENND1C
-0.053	GMIP
-0.054	RSRP1
-0.054	MAP7D1
-0.054	VAMP4
-0.054	LBH
-0.054	CENPC
-0.054	RETREG1
-0.054	ITGA2
-0.054	TIMD4
-0.054	HIST1H2BI
-0.054	KDM7A
-0.054	IKBKB
-0.054	NUMA1
-0.054	B3GLCT
-0.054	FOXN3
-0.054	RARA
-0.054	MAP3K14
-0.054	GNA15
-0.054	APOL3
-0.055	PDE4B
-0.055	XCL2
-0.055	PTGS2
-0.055	IL18R1
-0.055	SIDT1
-0.055	MB21D2
-0.055	SPP1
-0.055	ANXA2R
-0.055	DEPDC1B
-0.055	CCR6
-0.055	TMEM60
-0.055	SEPT6
-0.055	MSC
-0.055	PDCD1LG2
-0.055	ARHGEF39
-0.055	HELB
-0.055	RIN3
-0.055	FBXL8
-0.055	NCF4
-0.056	LMO4
-0.056	SLC25A24
-0.056	SEMA4A
-0.056	CLK1
-0.056	TMBIM1
-0.056	DOCK10
-0.056	TRIM59
-0.056	PPP3CC
-0.056	PLEKHA2
-0.056	YWHAZ
-0.056	NTRK2
-0.056	STOM
-0.056	NFKB2
-0.056	SPSB2
-0.056	TRIM69
-0.056	IL21R
-0.056	SPINT2
-0.056	TMC4
-0.056	IL17RA
-0.057	PTCH2
-0.057	TRAF5
-0.057	PGAP1
-0.057	CD28
-0.057	S100P
-0.057	GPAT3
-0.057	HIST1H2BO
-0.057	STX11
-0.057	TRBV6-5
-0.057	TRBV7-6
-0.057	TAF9B
-0.057	ARNTL
-0.057	RTKN2
-0.057	TRAV1-2
-0.057	HDGFL3
-0.057	SSH2
-0.058	FAM102B
-0.058	HIST2H2AB
-0.058	SLC27A3
-0.058	CD55
-0.058	SLC39A10
-0.058	TCF7
-0.058	INTS6L
-0.058	TLE4
-0.058	ETV6
-0.058	TMPO
-0.058	SPTLC2
-0.058	PRMT2
-0.059	SPSB1
-0.059	WASF2
-0.059	SNHG12
-0.059	MCOLN3
-0.059	ATF3
-0.059	RASGRP3
-0.059	VAMP8
-0.059	PCBP4
-0.059	CENPK
-0.059	FKBP5
-0.059	ETV7
-0.059	SLC37A3
-0.059	AKNA
-0.059	MKI67
-0.059	USP30-AS1
-0.059	TRAFD1
-0.059	PLCB2
-0.059	RFLNB
-0.059	PIK3R5
-0.059	TPGS1
-0.06	EPB41
-0.06	TMEM35B
-0.06	SOAT1
-0.06	TMEM63A
-0.06	CDC42BPA
-0.06	AC017002.3
-0.06	RASGRF2
-0.06	HIST1H4E
-0.06	TMEM200A
-0.06	GIMAP8
-0.06	CORO2A
-0.06	ANO9
-0.06	CASP4
-0.06	HNRNPF
-0.06	MFGE8
-0.06	SLC25A35
-0.06	PPP1R16B
-0.061	AL365361.1
-0.061	KCNA3
-0.061	ATP8B2
-0.061	TNIP1
-0.061	ENDOD1
-0.061	ZEB1
-0.061	ITM2B
-0.061	DLGAP5
-0.061	IL16
-0.061	AC116407.2
-0.061	LDLR
-0.061	MEI1
-0.062	HIST2H3D
-0.062	HIST3H2A
-0.062	GNAI2
-0.062	CNOT6L
-0.062	SLC12A7
-0.062	IL5
-0.062	HIST1H4A
-0.062	CARD11
-0.062	OGT
-0.062	TRIM34
-0.062	CD6
-0.062	DNAJC4
-0.062	CCDC65
-0.062	ARHGAP9
-0.062	C15orf53
-0.062	CCR10
-0.062	MAP4K1
-0.062	CSF2RB
-0.063	MKNK1
-0.063	PTPN14
-0.063	PHACTR2
-0.063	PTK2B
-0.063	B4GALT1
-0.063	RASGRP2
-0.063	GRK2
-0.063	NPAT
-0.063	RACGAP1
-0.063	TRAV13-1
-0.063	RAB27A
-0.063	SPN
-0.063	HEXDC
-0.063	RAB27B
-0.063	IL27RA
-0.064	S100A6
-0.064	PYHIN1
-0.064	TRABD2A
-0.064	SP140
-0.064	PPM1M
-0.064	C4orf3
-0.064	LCP2
-0.064	HIST1H3A
-0.064	CXorf21
-0.064	GK
-0.064	DENND4C
-0.064	PCED1B
-0.064	RHOF
-0.064	KIF23
-0.064	LINC02195
-0.065	B3GALT2
-0.065	KIF21B
-0.065	ITK
-0.065	C3AR1
-0.065	PDE6G
-0.065	RNF24
-0.065	ABCA7
-0.065	U2AF1L4
-0.065	APOBEC3B
-0.065	MIR155HG
-0.066	PTP4A2
-0.066	PRKACB
-0.066	CYTIP
-0.066	LINC002481
-0.066	SSBP2
-0.066	KIFC1
-0.066	ASL
-0.066	IL2RG
-0.066	NFKBIA
-0.066	CBFB
-0.066	MIR22HG
-0.066	LINC00324
-0.066	FXYD7
-0.066	APOL1
-0.067	HIST2H2BE
-0.067	GLMP
-0.067	RNF149
-0.067	RELL1
-0.067	HIST1H2BM
-0.067	UTRN
-0.067	TCAF2
-0.067	RPL10
-0.067	LRRC32
-0.067	WNT5B
-0.067	ELF1
-0.067	TRAV9-2
-0.068	TNFRSF14-AS1
-0.068	JAK1
-0.068	HIST2H4B
-0.068	FCER1G
-0.068	CCL28
-0.068	F2R
-0.068	FBXO5
-0.068	ORAI2
-0.068	CSGALNACT2
-0.068	BIN2
-0.068	USP15
-0.068	SMAD3
-0.068	SDC4
-0.068	PLEKHG2
